notification_id,event_id,event_type,user_id,source_user_id,post_id,comment_id,created_at,device,delivery_channel,priority,seen,status,app_version,country,latency_ms,motivo_rechazo,rechazado
N01282,E01282,LIKE,U0177,U0071,P0031,,2026-04-29 10:30:14,MOBILE,EMAIL,MEDIUM,True,SENT,2.0.0,MX,7372,,0
N00860,E00860,COMMENT,U0117,U0037,P0001,C00860,2026-04-22 14:21:01,WEB,IN_APP,LOW,True,SENT,1.0.0,PE,15726,,0
N01142,E01142,COMMENT,U0116,U0092,P0048,C01142,2026-04-26 15:19:48,WEB,EMAIL,MEDIUM,True,SENT,1.1.0,CL,22838,,0
N01924,E01924,COMMENT,U0050,U0174,P0035,C01924,2026-05-07 21:39:54,SMART_TV,PUSH,MEDIUM,True,PENDING,1.0.0,CL,17993,device fuera de dominio,1
N00033,E00033,FOLLOW,U0103,U0174,,,2026-04-27 08:07:56,MOBILE,IN_APP,MEDIUM,False,SENT,1.0.0,MX,11527,,0
N00660,E00660,FOLLOW,U0199,U0038,,,2026-04-22 12:38:21,WEB,PUSH,MEDIUM,True,FAILED,1.1.0,CL,7978,,0
N00287,E00287,FOLLOW,U0028,U0124,,,2026-04-27 12:40:20,WEB,PUSH,MEDIUM,False,SENT,1.1.0,AR,2060,,0
N01710,E01710,FOLLOW,U0076,U0034,,,2026-05-03 09:41:25,MOBILE,EMAIL,HIGH,False,SENT,1.1.0,PE,24950,FOLLOW no puede tener priority HIGH,1
N00690,E00690,LIKE,U0003,U0065,P0008,,2026-04-08 10:20:42,WEB,IN_APP,HIGH,False,PENDING,1.0.0,CL,18170,,0
N01583,E01583,COMMENT,U0063,U0091,P0021,C01583,2026-04-30 15:12:02,WEB,IN_APP,HIGH,False,FAILED,2.0.0,AR,15417,,0
N00465,E00465,FOLLOW,U0153,U0119,,,2026-04-20 09:52:28,WEB,EMAIL,LOW,False,SENT,1.0.0,MX,10928,,0
N00009,E00009,FOLLOW,U0138,U0068,,,2026-04-19 14:57:37,WEB,IN_APP,MEDIUM,True,SENT,2.0.0,CL,24965,,0
N01870,E01870,FOLLOW,U0086,U0160,,,2026-04-11 17:38:46,SMART_TV,IN_APP,LOW,False,SENT,1.1.0,MX,1521,device fuera de dominio,1
N00754,E00754,FOLLOW,U0021,U0020,,,2026-04-30 09:10:36,MOBILE,IN_APP,LOW,False,FAILED,2.0.0,CL,14093,,0
N01334,E01334,COMMENT,U0066,U0150,P0011,C01334,2026-04-13 17:45:36,WEB,EMAIL,HIGH,False,FAILED,1.2.0,MX,3137,,0
N00087,E00087,FOLLOW,U0144,U0084,,,2026-04-30 18:04:40,WEB,IN_APP,MEDIUM,False,SENT,1.1.0,CL,1419,,0
N00757,E00757,COMMENT,U0035,U0132,P0023,C00757,2026-04-24 15:24:10,MOBILE,PUSH,MEDIUM,False,FAILED,1.1.0,CL,9704,duplicado_notification_id,1
N00498,E00498,FOLLOW,U0103,U0084,,,2026-04-16 17:34:08,MOBILE,PUSH,MEDIUM,True,FAILED,1.1.0,PE,2271,,0
N01827,E01827,COMMENT,U0120,U0034,P0044,C01827,2026-04-13 11:25:35,WEB,EMAIL,LOW,False,UNKNOWN,1.0.0,PE,17158,status fuera de dominio,1
N01414,E01414,LIKE,U0033,U0073,P0034,,2026-04-07 09:21:20,MOBILE,IN_APP,MEDIUM,True,SENT,1.2.0,CL,8382,,0
N00931,E00931,LIKE,U0036,U0072,P0047,,2026-05-04 13:51:05,MOBILE,IN_APP,HIGH,True,PENDING,1.1.0,PE,9247,,0
N00532,E00532,LIKE,U0098,U0075,P0036,,2026-05-06 21:52:19,WEB,EMAIL,HIGH,False,FAILED,2.0.0,AR,1079,,0
N00189,E00189,LIKE,U0137,U0142,P0027,,2026-05-07 16:46:17,WEB,PUSH,HIGH,True,FAILED,2.0.0,AR,3706,,0
N01801,E01801,COMMENT,U0054,U0185,,C01801,2026-05-04 17:40:06,MOBILE,PUSH,MEDIUM,True,FAILED,2.0.0,MX,19575,COMMENT debe tener post_id,1
N00295,E00295,LIKE,U0010,U0137,P0013,,2026-04-26 08:57:20,MOBILE,IN_APP,HIGH,True,FAILED,1.0.0,AR,7614,,0
N01885,E01885,SHARE,U0021,U0114,P0049,,2026-04-28 14:47:04,WEB,PUSH,HIGH,True,FAILED,1.2.0,MX,16122,event_type fuera de dominio,1
N00956,E00956,COMMENT,U0180,U0049,P0013,C00956,2026-05-04 16:29:21,MOBILE,IN_APP,LOW,False,FAILED,1.1.0,CL,11683,duplicado_notification_id,1
N01443,E01443,LIKE,U0055,U0029,P0038,,2026-04-30 13:42:48,MOBILE,IN_APP,HIGH,True,FAILED,2.0.0,CL,7823,,0
N00405,E00405,LIKE,U0158,U0069,P0034,,2026-04-14 09:53:19,MOBILE,PUSH,LOW,True,SENT,1.1.0,MX,6408,,0
N00319,E00319,FOLLOW,U0178,U0196,,,2026-04-29 14:21:18,MOBILE,PUSH,MEDIUM,True,PENDING,1.2.0,PE,23526,,0
N01179,E01179,LIKE,U0066,U0141,P0043,,2026-04-14 11:43:45,WEB,PUSH,MEDIUM,True,PENDING,1.2.0,MX,17341,,0
N00433,E00433,FOLLOW,U0102,U0189,,,2026-04-20 14:33:48,MOBILE,PUSH,LOW,False,PENDING,2.0.0,PE,9568,,0
N01006,E01006,LIKE,U0137,U0086,P0049,,2026-04-17 10:43:58,WEB,EMAIL,LOW,False,PENDING,2.0.0,AR,21054,,0
N01432,E01432,LIKE,U0114,U0006,P0047,,2026-04-21 18:37:18,MOBILE,IN_APP,HIGH,True,FAILED,2.0.0,PE,10165,,0
N01573,E01573,LIKE,U0145,U0197,P0044,,2026-04-27 14:17:01,MOBILE,EMAIL,HIGH,False,FAILED,1.1.0,PE,14973,,0
N00477,E00477,FOLLOW,U0020,U0072,,,2026-05-03 17:17:17,MOBILE,EMAIL,MEDIUM,True,FAILED,1.1.0,AR,21799,,0
N00332,E00332,LIKE,U0138,U0180,P0048,,2026-04-17 21:04:47,MOBILE,EMAIL,HIGH,True,PENDING,1.2.0,CL,3067,,0
N01515,E01515,COMMENT,U0100,U0019,P0003,C01515,2026-04-24 15:36:36,MOBILE,PUSH,LOW,False,FAILED,2.0.0,CL,2614,,0
N00150,E00150,LIKE,U0103,U0014,P0037,,2026-05-01 13:35:18,WEB,IN_APP,LOW,False,FAILED,1.2.0,CL,4416,,0
N01694,E01694,FOLLOW,U0109,U0142,,,2026-05-04 20:06:48,WEB,IN_APP,MEDIUM,True,SENT,1.2.0,AR,19554,,0
N01441,E01441,FOLLOW,U0033,U0001,,,2026-04-07 17:50:49,WEB,IN_APP,LOW,False,FAILED,1.1.0,CL,14483,,0
N01742,E01742,COMMENT,U0070,U0054,P0020,C01742,2026-04-28 19:26:56,WEB,PUSH,VERY_LOW,True,SENT,1.1.0,CL,11219,priority fuera de dominio,1
N00911,E00911,LIKE,U0067,U0197,P0018,,2026-04-10 15:08:14,MOBILE,EMAIL,HIGH,True,FAILED,1.0.0,AR,3950,,0
N01433,E01433,FOLLOW,U0036,U0042,,,2026-04-23 13:33:32,WEB,PUSH,LOW,False,PENDING,1.0.0,AR,2222,,0
N00085,E00085,COMMENT,U0124,U0076,P0048,C00085,2026-04-12 09:29:04,MOBILE,EMAIL,LOW,False,FAILED,1.2.0,CL,13129,,0
N01597,E01597,COMMENT,U0041,U0172,P0048,C01597,2026-05-06 21:15:12,WEB,PUSH,MEDIUM,False,SENT,1.2.0,MX,7012,,0
N00490,E00490,FOLLOW,U0001,U0132,,,2026-04-07 20:31:30,WEB,IN_APP,MEDIUM,True,FAILED,1.1.0,CL,12796,,0
N00648,E00648,COMMENT,U0127,U0181,P0046,C00648,2026-05-01 08:12:52,WEB,IN_APP,HIGH,True,PENDING,2.0.0,AR,18280,,0
N01946,E01946,FOLLOW,U0160,U0176,,,2026-04-11 15:47:13,MOBILE,PUSH,MEDIUM,False,FAILED,1.0.0,US,16391,country fuera de dominio,1
N01803,E01803,COMMENT,U0161,U0161,P0021,C01803,2026-04-08 16:50:07,MOBILE,IN_APP,HIGH,True,PENDING,2.0.0,MX,1558,self-event: user_id igual a source_user_id,1
N01076,E01076,COMMENT,U0008,U0187,P0030,C01076,2026-04-26 21:43:22,MOBILE,EMAIL,MEDIUM,False,PENDING,1.0.0,PE,15214,,0
N01964,E01964,LIKE,U0054,U0077,,C01964,2026-04-10 15:45:16,MOBILE,EMAIL,MEDIUM,True,PENDING,1.2.0,PE,21509,LIKE debe tener post_id,1
N00318,E00318,COMMENT,U0131,U0200,P0012,C00318,2026-04-19 10:46:52,MOBILE,IN_APP,LOW,False,FAILED,1.2.0,MX,13918,,0
N01511,E01511,COMMENT,U0012,U0127,P0007,C01511,2026-04-15 11:54:08,MOBILE,EMAIL,MEDIUM,False,FAILED,1.2.0,CL,7756,,0
N01627,E01627,LIKE,U0011,U0100,P0012,,2026-04-08 16:58:59,WEB,IN_APP,MEDIUM,False,SENT,1.2.0,PE,24341,,0
,E01933,COMMENT,U0040,U0143,P0018,C01933,2026-05-01 13:24:39,MOBILE,PUSH,MEDIUM,False,PENDING,1.0.0,MX,6905,notification_id vacio,1
N01484,E01484,COMMENT,U0026,U0103,P0040,C01484,2026-04-29 20:39:30,MOBILE,IN_APP,LOW,False,FAILED,1.1.0,MX,13952,,0
N00443,E00443,COMMENT,U0018,U0195,P0028,C00443,2026-05-05 12:30:08,WEB,IN_APP,LOW,False,FAILED,2.0.0,AR,23000,,0
N01449,E01449,COMMENT,U0158,U0170,P0035,C01449,2026-04-12 11:44:37,WEB,IN_APP,MEDIUM,False,FAILED,2.0.0,PE,22766,,0
N00991,E00991,COMMENT,U0073,U0011,P0008,C00991,2026-04-23 13:03:56,WEB,EMAIL,HIGH,False,PENDING,1.2.0,PE,971,,0
N01331,E01331,FOLLOW,U0011,U0030,,,2026-04-28 16:00:50,MOBILE,PUSH,MEDIUM,False,PENDING,1.1.0,MX,22059,,0
N00800,E01910,LIKE,U0184,U0101,P0019,,2026-05-01 18:09:11,MOBILE,PUSH,MEDIUM,True,PENDING,2.0.0,MX,15498,duplicado_notification_id,1
N00103,E00103,FOLLOW,U0013,U0173,,,2026-04-29 15:42:27,WEB,PUSH,MEDIUM,False,PENDING,1.1.0,CL,11510,,0
N00662,E00662,FOLLOW,U0085,U0149,,,2026-04-07 13:39:19,WEB,IN_APP,MEDIUM,True,SENT,2.0.0,CL,16450,,0
N00327,E00327,FOLLOW,U0141,U0092,,,2026-04-12 19:20:33,MOBILE,PUSH,LOW,True,FAILED,1.1.0,MX,17995,,0
N00173,E00173,LIKE,U0139,U0016,P0005,,2026-05-06 12:26:11,WEB,EMAIL,LOW,False,PENDING,2.0.0,MX,12509,,0
N00859,E00859,LIKE,U0129,U0180,P0040,,2026-04-14 12:54:58,MOBILE,EMAIL,HIGH,True,PENDING,1.0.0,AR,6338,,0
N00578,E00578,LIKE,U0176,U0152,P0021,,2026-05-01 09:26:23,WEB,EMAIL,LOW,False,FAILED,1.1.0,CL,952,,0
N00069,E00069,COMMENT,U0195,U0141,P0003,C00069,2026-05-05 13:16:20,WEB,EMAIL,LOW,True,FAILED,2.0.0,MX,1976,,0
N01991,E01991,SHARE,U0103,U0077,,,2026-04-18 15:27:50,MOBILE,EMAIL,LOW,False,FAILED,2.0.0,MX,6534,event_type fuera de dominio,1
N01303,E01303,FOLLOW,U0049,U0124,,,2026-04-23 20:57:34,MOBILE,PUSH,MEDIUM,True,FAILED,1.1.0,PE,10451,,0
N00158,E00158,COMMENT,U0058,U0077,P0050,C00158,2026-04-15 11:44:45,WEB,EMAIL,MEDIUM,False,PENDING,1.2.0,PE,4193,,0
N01758,E01758,COMMENT,U0102,U0102,P0031,C01758,2026-04-25 20:28:43,WEB,PUSH,HIGH,True,PENDING,1.0.0,AR,19142,self-event: user_id igual a source_user_id,1
N01306,E01306,LIKE,U0012,U0154,P0004,,2026-04-16 12:56:15,WEB,PUSH,MEDIUM,False,SENT,1.2.0,PE,17568,,0
N00615,E00615,LIKE,U0187,U0075,P0046,,2026-04-13 16:31:46,MOBILE,EMAIL,LOW,False,PENDING,1.1.0,CL,6815,,0
N00520,E00520,COMMENT,U0114,U0189,P0042,C00520,2026-04-28 11:04:01,WEB,PUSH,LOW,False,FAILED,1.2.0,PE,16130,,0
N01085,E01085,FOLLOW,U0092,U0020,,,2026-05-03 13:55:52,MOBILE,IN_APP,LOW,True,FAILED,2.0.0,PE,3634,,0
N01160,E01160,COMMENT,U0140,U0016,P0034,C01160,2026-04-17 20:25:44,MOBILE,EMAIL,LOW,True,PENDING,1.1.0,CL,8744,,0
N00692,E00692,LIKE,U0137,U0190,P0026,,2026-05-05 18:48:00,WEB,PUSH,HIGH,True,PENDING,1.2.0,AR,7299,,0
N00727,E00727,COMMENT,U0197,U0072,P0015,C00727,2026-04-29 18:30:57,MOBILE,IN_APP,HIGH,True,FAILED,2.0.0,CL,22868,,0
N01211,E01958,FOLLOW,U0193,U0101,,,2026-04-18 09:47:02,WEB,IN_APP,MEDIUM,False,FAILED,1.0.0,AR,7806,duplicado_notification_id,1
N00965,E00965,FOLLOW,U0071,U0165,,,2026-04-25 08:44:45,WEB,EMAIL,MEDIUM,True,FAILED,1.0.0,MX,20108,,0
N01035,E01035,LIKE,U0164,U0088,P0018,,2026-04-26 15:59:18,WEB,IN_APP,LOW,True,FAILED,1.0.0,PE,24200,,0
N01181,E01181,LIKE,U0127,U0037,P0005,,2026-04-07 12:15:48,WEB,IN_APP,MEDIUM,True,FAILED,1.0.0,AR,970,,0
N01056,E01056,FOLLOW,U0022,U0191,,,2026-04-15 14:18:56,MOBILE,PUSH,LOW,True,PENDING,1.1.0,PE,10968,,0
N01335,E01335,FOLLOW,U0076,U0038,,,2026-04-12 13:37:24,MOBILE,IN_APP,LOW,False,FAILED,1.0.0,PE,897,,0
N00914,E00914,COMMENT,U0147,U0096,P0044,C00914,2026-05-05 18:27:56,MOBILE,EMAIL,MEDIUM,True,PENDING,1.2.0,PE,13573,,0
N01136,E01136,LIKE,U0052,U0191,P0006,,2026-05-05 19:05:00,MOBILE,PUSH,MEDIUM,True,SENT,1.0.0,MX,10699,,0
N01158,E01158,LIKE,U0165,U0073,P0021,,2026-04-13 17:02:56,MOBILE,IN_APP,HIGH,True,PENDING,1.0.0,CL,4784,,0
N00535,E00535,FOLLOW,U0188,U0148,,,2026-04-10 12:10:37,MOBILE,PUSH,LOW,False,PENDING,1.1.0,PE,5551,,0
N00435,E00435,FOLLOW,U0140,U0035,,,2026-04-24 13:28:01,WEB,EMAIL,LOW,True,PENDING,1.0.0,PE,10819,,0
N01834,E01834,FOLLOW,U0164,U0078,,,2026-05-03 10:53:07,IOS,IN_APP,MEDIUM,False,FAILED,2.0.0,CL,18060,device fuera de dominio,1
N00025,E00025,FOLLOW,U0026,U0019,,,2026-05-01 16:16:08,MOBILE,IN_APP,MEDIUM,True,PENDING,1.2.0,AR,14558,,0
N01352,E01352,LIKE,U0049,U0056,P0029,,2026-04-09 18:34:18,WEB,PUSH,MEDIUM,True,FAILED,1.1.0,PE,1765,,0
,E01725,FOLLOW,U0063,U0115,,,2026-04-08 09:33:56,WEB,PUSH,LOW,True,FAILED,1.2.0,PE,11004,notification_id vacio,1
N00624,E00624,LIKE,U0191,U0149,P0037,,2026-04-09 18:42:34,MOBILE,IN_APP,HIGH,False,PENDING,1.2.0,AR,23607,,0
N01824,E01824,FOLLOW,U0069,U0045,,,2026-04-25 19:17:15,MOBILE,PUSH,MEDIUM,True,UNKNOWN,1.1.0,MX,17686,status fuera de dominio,1
N01537,E01537,COMMENT,U0064,U0190,P0035,C01537,2026-05-05 17:24:25,MOBILE,EMAIL,LOW,True,SENT,1.0.0,MX,16153,,0
N01887,E01887,SHARE,U0099,U0019,,,2026-04-20 12:01:08,WEB,IN_APP,MEDIUM,False,SENT,1.1.0,MX,17138,event_type fuera de dominio,1
N00833,E00833,COMMENT,U0161,U0020,P0014,C00833,2026-04-24 14:56:20,WEB,IN_APP,HIGH,True,SENT,1.2.0,CL,6054,,0
N00463,E00463,FOLLOW,U0019,U0078,,,2026-04-23 14:37:26,MOBILE,IN_APP,LOW,True,PENDING,2.0.0,CL,11364,,0
N00628,E00628,COMMENT,U0009,U0192,P0011,C00628,2026-04-26 09:38:54,MOBILE,IN_APP,MEDIUM,True,PENDING,1.2.0,CL,17330,,0
N01133,E01133,COMMENT,U0034,U0089,P0047,C01133,2026-04-20 11:31:18,MOBILE,EMAIL,MEDIUM,False,FAILED,1.0.0,PE,16872,,0
N01189,E01189,FOLLOW,U0040,U0020,,,2026-04-22 15:15:00,MOBILE,PUSH,MEDIUM,False,SENT,1.2.0,AR,7521,,0
N00603,E00603,FOLLOW,U0158,U0093,,,2026-04-16 19:43:25,MOBILE,IN_APP,MEDIUM,True,SENT,1.0.0,AR,3867,,0
N01860,E01860,LIKE,U0013,U0134,P0017,,2026-99-99 99:99:99,MOBILE,IN_APP,LOW,True,SENT,1.1.0,MX,522,timestamp_formato_invalido,1
N01540,E01540,COMMENT,U0051,U0176,P0020,C01540,2026-04-13 11:45:14,WEB,IN_APP,HIGH,False,SENT,1.2.0,MX,5681,,0
N00453,E01745,LIKE,U0172,U0110,P0015,,2026-04-30 13:43:37,MOBILE,EMAIL,MEDIUM,True,FAILED,1.2.0,MX,17791,,0
N00527,E00527,FOLLOW,U0050,U0150,,,2026-04-30 20:59:49,MOBILE,IN_APP,MEDIUM,True,SENT,2.0.0,CL,16970,,0
N00865,E00865,FOLLOW,U0028,U0071,,,2026-04-16 16:57:58,MOBILE,IN_APP,MEDIUM,False,FAILED,1.2.0,PE,13013,,0
N01608,E01608,FOLLOW,U0177,U0127,,,2026-04-11 12:26:06,WEB,EMAIL,LOW,True,PENDING,1.2.0,AR,17790,,0
N01321,E01321,LIKE,U0119,U0129,P0027,,2026-04-14 21:33:57,MOBILE,IN_APP,LOW,True,SENT,1.0.0,CL,19405,,0
N00185,E00185,COMMENT,U0081,U0106,P0003,C00185,2026-04-10 11:47:09,WEB,IN_APP,LOW,False,PENDING,1.1.0,AR,11009,,0
N01659,E01659,LIKE,U0180,U0153,P0004,,2026-04-14 11:25:08,MOBILE,PUSH,HIGH,True,SENT,2.0.0,AR,21174,,0
N01417,E01417,COMMENT,U0112,U0001,P0008,C01417,2026-04-20 08:49:07,MOBILE,PUSH,HIGH,True,SENT,1.0.0,MX,18348,,0
N00089,E00089,LIKE,U0126,U0158,P0027,,2026-05-06 19:23:13,WEB,EMAIL,MEDIUM,True,PENDING,1.0.0,PE,18041,,0
N00983,E00983,COMMENT,U0141,U0176,P0026,C00983,2026-05-01 15:42:24,MOBILE,IN_APP,MEDIUM,True,PENDING,1.1.0,PE,4575,,0
N00489,E00489,FOLLOW,U0065,U0199,,,2026-05-07 15:09:41,MOBILE,EMAIL,LOW,False,PENDING,1.1.0,PE,13023,,0
N01092,E01092,COMMENT,U0047,U0025,P0020,C01092,2026-05-02 19:27:56,WEB,EMAIL,MEDIUM,True,SENT,1.2.0,MX,6773,,0
N00584,E00584,LIKE,U0121,U0091,P0039,,2026-04-07 20:38:45,MOBILE,IN_APP,HIGH,True,PENDING,2.0.0,PE,13133,,0
N01986,E01986,COMMENT,U0040,U0007,P0026,C01986,2026-04-22 08:06:20,SMARTWATCH,EMAIL,LOW,False,FAILED,1.1.0,CL,3327,device fuera de dominio,1
N00554,E00554,COMMENT,U0097,U0114,P0030,C00554,2026-05-06 10:35:42,MOBILE,PUSH,MEDIUM,False,PENDING,1.1.0,PE,23652,,0
N00913,E00913,FOLLOW,U0091,U0139,,,2026-05-06 17:15:22,MOBILE,IN_APP,LOW,False,SENT,1.0.0,AR,6886,,0
N01071,E01071,COMMENT,U0180,U0111,P0027,C01071,2026-04-17 09:55:49,WEB,PUSH,MEDIUM,False,FAILED,1.2.0,MX,22055,,0
N00066,E00066,FOLLOW,U0139,U0127,,,2026-05-05 17:02:56,WEB,EMAIL,MEDIUM,False,SENT,1.0.0,AR,22295,,0
N01339,E01339,LIKE,U0169,U0144,P0049,,2026-04-11 21:18:52,WEB,PUSH,LOW,False,FAILED,1.0.0,AR,22978,,0
N00439,E00439,COMMENT,U0128,U0140,P0001,C00439,2026-04-09 15:15:13,WEB,IN_APP,HIGH,False,PENDING,2.0.0,CL,19900,,0
N00480,E00480,LIKE,U0119,U0103,P0031,,2026-04-22 19:48:59,MOBILE,EMAIL,HIGH,False,FAILED,2.0.0,MX,8805,,0
N00140,E00140,LIKE,U0157,U0023,P0005,,2026-04-25 19:46:30,WEB,EMAIL,HIGH,False,FAILED,1.0.0,AR,10588,,0
N00135,E00135,LIKE,U0061,U0200,P0042,,2026-04-26 14:36:02,MOBILE,EMAIL,HIGH,False,PENDING,1.2.0,MX,2719,,0
N00214,E00214,COMMENT,U0118,U0159,P0012,C00214,2026-04-15 20:19:58,MOBILE,IN_APP,HIGH,True,PENDING,1.0.0,AR,10206,,0
N00564,E00564,FOLLOW,U0158,U0197,,,2026-04-08 17:46:40,MOBILE,EMAIL,LOW,False,PENDING,1.1.0,AR,5130,,0
N00677,E00677,FOLLOW,U0054,U0122,,,2026-04-21 17:50:35,WEB,PUSH,MEDIUM,False,SENT,1.2.0,AR,14250,,0
N00563,E00563,COMMENT,U0065,U0160,P0033,C00563,2026-04-16 20:35:11,MOBILE,EMAIL,LOW,False,SENT,2.0.0,PE,21103,,0
N00262,E00262,LIKE,U0087,U0078,P0021,,2026-05-02 19:27:50,WEB,PUSH,HIGH,False,SENT,1.2.0,AR,22008,,0
N01851,E01851,LIKE,U0118,U0094,P0016,,2027-11-20 12:00:00,WEB,PUSH,HIGH,False,FAILED,1.0.0,AR,20189,created_at no puede ser futuro,1
N00421,E00421,LIKE,U0073,U0052,P0045,,2026-04-29 08:29:41,MOBILE,IN_APP,LOW,False,FAILED,1.2.0,PE,3735,,0
N01932,E01932,COMMENT,U0172,U0149,P0001,C01932,2026-04-13 14:40:04,WEB,IN_APP,URGENT,False,FAILED,2.0.0,AR,9137,priority fuera de dominio,1
N00612,E00612,COMMENT,U0092,U0174,P0011,C00612,2026-04-11 21:57:32,MOBILE,PUSH,LOW,False,PENDING,1.0.0,AR,4154,,0
N00159,E00159,FOLLOW,U0174,U0140,,,2026-04-09 14:52:22,WEB,EMAIL,LOW,True,PENDING,1.0.0,PE,14695,,0
N01548,E01548,LIKE,U0046,U0088,P0019,,2026-05-07 16:44:58,WEB,EMAIL,LOW,False,FAILED,1.0.0,PE,6274,,0
N00886,E00886,FOLLOW,U0104,U0018,,,2026-05-07 21:46:10,MOBILE,PUSH,LOW,True,PENDING,2.0.0,PE,7786,,0
N01463,E01463,LIKE,U0136,U0065,P0015,,2026-04-13 15:21:14,WEB,IN_APP,MEDIUM,False,FAILED,1.0.0,MX,18356,,0
N00040,E00040,LIKE,U0038,U0168,P0045,,2026-04-09 20:55:49,WEB,PUSH,LOW,True,SENT,2.0.0,CL,18465,,0
N01569,E01569,FOLLOW,U0185,U0123,,,2026-05-05 21:41:07,WEB,PUSH,LOW,False,FAILED,2.0.0,PE,3625,,0
N00897,E00897,LIKE,U0199,U0051,P0035,,2026-04-10 14:43:43,MOBILE,IN_APP,HIGH,False,SENT,2.0.0,MX,22988,,0
N00046,E00046,LIKE,U0100,U0087,P0043,,2026-04-12 14:46:10,MOBILE,IN_APP,MEDIUM,True,PENDING,1.0.0,CL,21261,,0
N00731,E00731,COMMENT,U0003,U0138,P0030,C00731,2026-05-03 21:18:53,WEB,EMAIL,LOW,False,SENT,1.2.0,AR,24679,,0
N01232,E01232,LIKE,U0133,U0150,P0008,,2026-04-13 15:27:48,MOBILE,EMAIL,HIGH,True,SENT,2.0.0,PE,21847,,0
N00503,E00503,FOLLOW,U0057,U0119,,,2026-04-16 11:17:03,MOBILE,IN_APP,LOW,True,FAILED,2.0.0,MX,5977,,0
N01879,E01879,FOLLOW,U0179,U0087,,,2026-04-09 14:18:44,MOBILE,PUSH,MEDIUM,True,DELIVERED,1.1.0,PE,23820,status fuera de dominio,1
N00516,E00516,COMMENT,U0062,U0139,P0008,C00516,2026-04-22 19:48:37,MOBILE,IN_APP,HIGH,True,PENDING,1.2.0,PE,16700,,0
N01766,E01766,COMMENT,U0196,U0145,P0032,C01766,32/05/2026 25:00:00,WEB,IN_APP,LOW,True,FAILED,2.0.0,AR,7641,timestamp_formato_invalido,1
N01635,E01635,FOLLOW,U0111,U0042,,,2026-04-13 14:59:15,MOBILE,EMAIL,LOW,True,FAILED,2.0.0,AR,7228,,0
N00218,E00218,LIKE,U0071,U0058,P0035,,2026-05-02 20:29:36,WEB,EMAIL,HIGH,True,FAILED,1.0.0,PE,17996,duplicado_notification_id,1
N00010,E00010,LIKE,U0029,U0040,P0041,,2026-04-12 18:27:38,WEB,PUSH,LOW,False,FAILED,2.0.0,PE,18328,,0
N00950,E00950,COMMENT,U0039,U0010,P0021,C00950,2026-04-19 17:26:55,WEB,IN_APP,LOW,True,FAILED,2.0.0,MX,10456,,0
N01914,E01914,FOLLOW,U0043,U0110,,,2026-99-99 99:99:99,WEB,EMAIL,LOW,True,SENT,1.0.0,AR,23353,timestamp_formato_invalido,1
N01350,E01350,FOLLOW,U0044,U0052,,,2026-04-08 14:06:29,WEB,EMAIL,LOW,True,SENT,1.1.0,CL,2775,,0
N00053,E00053,LIKE,U0072,U0116,P0016,,2026-04-19 17:42:24,MOBILE,EMAIL,MEDIUM,False,PENDING,1.1.0,MX,7150,,0
N01709,E01709,LIKE,U0146,U0146,P0036,,2026-04-22 21:00:29,WEB,PUSH,MEDIUM,True,PENDING,1.0.0,AR,7591,self-event: user_id igual a source_user_id,1
N00206,E00206,FOLLOW,U0178,U0108,,,2026-05-06 20:23:44,MOBILE,IN_APP,LOW,True,FAILED,1.2.0,AR,21400,,0
,E01792,FOLLOW,U0085,U0089,,,2026-05-04 17:56:46,WEB,PUSH,LOW,False,PENDING,1.0.0,AR,13465,notification_id vacio,1
N00315,E00315,COMMENT,U0163,U0075,P0036,C00315,2026-04-26 19:06:02,WEB,IN_APP,LOW,True,FAILED,2.0.0,CL,8532,,0
N00263,E00263,FOLLOW,U0045,U0097,,,2026-04-14 19:18:08,MOBILE,EMAIL,LOW,False,FAILED,1.0.0,AR,19939,,0
N00029,E00029,FOLLOW,U0039,U0140,,,2026-04-11 13:37:35,WEB,PUSH,LOW,True,SENT,1.2.0,PE,1507,,0
N01535,E01535,FOLLOW,U0060,U0113,,,2026-04-23 13:25:57,MOBILE,EMAIL,LOW,True,SENT,1.0.0,AR,19802,,0
N01199,E01199,FOLLOW,U0131,U0105,,,2026-04-10 20:40:10,WEB,IN_APP,LOW,False,SENT,2.0.0,CL,13874,,0
N00887,E00887,FOLLOW,U0061,U0027,,,2026-04-14 14:48:26,MOBILE,PUSH,LOW,False,SENT,1.0.0,CL,14668,,0
N00935,E00935,FOLLOW,U0054,U0182,,,2026-05-06 14:44:16,MOBILE,PUSH,MEDIUM,False,PENDING,1.1.0,PE,7798,,0
N00664,E00664,LIKE,U0002,U0093,P0001,,2026-04-26 08:35:07,WEB,PUSH,LOW,False,SENT,1.2.0,CL,1172,,0
N00723,E00723,LIKE,U0001,U0164,P0021,,2026-04-17 13:55:02,WEB,PUSH,HIGH,False,SENT,2.0.0,MX,24422,,0
N01836,E01836,FOLLOW,U0149,U0046,,,2026-04-11 17:05:43,WEB,IN_APP,URGENT,True,FAILED,1.1.0,MX,23217,priority fuera de dominio,1
N01896,E01896,LIKE,U0076,U0115,P0041,,2026-04-13 14:57:58,MOBILE,WHATSAPP,MEDIUM,True,SENT,1.2.0,CL,12192,delivery_channel fuera de dominio,1
N00651,E00651,COMMENT,U0071,U0032,P0044,C00651,2026-04-23 15:23:33,MOBILE,IN_APP,LOW,True,PENDING,2.0.0,MX,10562,,0
